id,name,negeri_id,daerah_id,mukim_id
60503012,KERAMBIT,6,605,60503
60503013,JERAM LANDAK,6,605,60503
60503014,GANDING,6,605,60503
60503015,SUNGAI LIK,6,605,60503
60503016,JERAM BUNGOR,6,605,60503
60503017,JANI,6,605,60503
60503018,TANJONG BUNGOR,6,605,60503
60503019,REDAN,6,605,60503
60503020,PUTU,6,605,60503
60504001,SELBORNE,6,605,60504
60504002,TELEMIN,6,605,60504
60504003,SUNGAI DAMAR,6,605,60504
60504004,BALIK GUA,6,605,60504
60506003,DUSUN/MELAKA,6,605,60506
60506004,PETOLA,6,605,60506
60506005,DADA KERING,6,605,60506
60507001,KUALA LANAR,6,605,60507
60507002,KUALA KECHAU,6,605,60507
60507003,BARU TANJUNG LIPIS,6,605,60507
60508001,PENJOM,6,605,60508
60508002,GENTING,6,605,60508
60508003,LALANG PENJOM,6,605,60508
60508004,BARU JERKOH,6,605,60508
60508005,BARU PENJOM,6,605,60508
60508006,MELAYU JERKOH,6,605,60508
60508007,BINJAI,6,605,60508
60508008,PERPINDAHAN BANJIR KG. PAGAR,6,605,60508
60508009,RENGAI,6,605,60508
60508010,TEMPOYANG,6,605,60508
60509001,KEMAHANG HILIR,6,605,60509
60509002,TANJONG BESAR TENGAH,6,605,60509
60509003,JERANSANG HILIR,6,605,60509
60509004,JERANSANG HULU,6,605,60509
60509005,KADOK,6,605,60509
60509006,KEMAHANG HULU,6,605,60509
60509007,RENGAI,6,605,60509
60509008,BUKIT BELAU/TG.BESAR HILIR,6,605,60509
60509009,TANJONG BESAR HULU,6,605,60509
60510001,KECHOR TUI,6,605,60510
60510002,SEBERANG JELAI,6,605,60510
60510003,BARUS,6,605,60510
60510004,TG. BETONG,6,605,60510
60510005,BELETEK,6,605,60510
60510006,RELONG,6,605,60510
60510007,ULU TERIS,6,605,60510
60510008,LUBUK KULIT,6,605,60510
60510009,TANJUNG JAMBU,6,605,60510
60510010,BADONG,6,605,60510
60510011,BERANG,6,605,60510
60510012,BERCHANG,6,605,60510
60602001,KIAMBANG,6,606,60602
60602002,ACHEH,6,606,60602
60602003,TANJONG BATU,6,606,60602
60602004,GANCHONG TENGAH,6,606,60602
60602005,PULAU GANCHONG,6,606,60602
60602006,GANCHONG ULU,6,606,60602
60603001,KUALA PAHANG,6,606,60603
60603002,BERUAS DAN JALAN TEGAK,6,606,60603
60603003,TANJONG SELANGOR,6,606,60603
60603004,SERANDU,6,606,60603
60603005,MARHUM,6,606,60603
60604001,TANJONG MEDANG HULU,6,606,60604
60604002,LANGGAR,6,606,60604
60604003,BENTA,6,606,60604
60604004,TANJONG MEDANG HILIR,6,606,60604
60605001,TEBAT,6,606,60605
60605002,PELAK,6,606,60605
60605003,BATU LAPAN,6,606,60605
60605004,TANJONG LEPAR,6,606,60605
60605005,BENUT,6,606,60605
60605006,PALOH HINAI,6,606,60605
60606001,TANAH PUTEH,6,606,60606
60606002,SAWAH,6,606,60606
60611004,TANAH SULTAN,6,606,60611
60611005,TENTAWAN,6,606,60611
60701001,PAYA BARU,6,607,60701
60701002,BATU TALAM,6,607,60701
60701003,TERSANG,6,607,60701
60701004,ULU SUNGAI,6,607,60701
60701005,BATU MALIM,6,607,60701
60702001,PIA,6,607,60702
60702002,KUALA KELOI,6,607,60702
60702003,TEMAU,6,607,60702
60702004,ULU JELU,6,607,60702
60702005,KUALA GALI,6,607,60702
60702006,LECHAR,6,607,60702
60703001,SUNGAI KLAU,6,607,60703
60703002,DURIAN SEBATANG,6,607,60703
60703003,GALI TENGAH,6,607,60703
60703004,AJAI,6,607,60703
60703005,ULU GALI,6,607,60703
60703006,BARU SEMPALIT,6,607,60703
60703007,TOK MACHANG,6,607,60703
60703008,FELDA LEMBAH KLAU,6,607,60703
60703009,SUNGAI PASU,6,607,60703
60703010,BAHRU BUKIT KOMAN,6,607,60703
60703011,BARU SUNGAI RUAN,6,607,60703
60703012,PINTU PADANG,6,607,60703
60703013,SUNGAI LUI,6,607,60703
60703014,GALI HILIR,6,607,60703
60703015,BATU SUNGAI LUI,6,607,60703
60704001,PAMAH KULAT,6,607,60704
60704002,PAMAH RAWAS,6,607,60704
60704003,PERUAS,6,607,60704
60705001,TAT,6,607,60705
60705002,CHENUA,6,607,60705
60705003,SEGA LAMA,6,607,60705
60705004,SENGKELA,6,607,60705
60705006,JERAM BESU,6,607,60705
60707003,SG. CHADAN,6,607,60707
60707004,BARU TRAS,6,607,60707
60707005,BAHARU SUNGAI CHETANG,6,607,60707
60707006,BARU TRAS,6,607,60707
60707007,BARU SG. CHETANG,6,607,60707
60801001,PAYA PULAI,6,608,60801
60801002,BANGAU TANJONG,6,608,60801
60801003,TANJONG BESAR,6,608,60801
60801004,BANGAU PARIT,6,608,60801
60801005,TELOK IRA,6,608,60801
60802001,SEKOH,6,608,60802
60802002,PAYA LUAS,6,608,60802
60802003,FELDA JENDERAK SELATAN,6,608,60802
60802004,PAYA SOK,6,608,60802
60802005,BAHRU GONG,6,608,60802
60802006,FELDA JENDERAK UTARA,6,608,60802
60802007,LADANG SUNGEI TEKAL,6,608,60802
60802008,GONG HOLT,6,608,60802
60802009,PAYA ANGUT,6,608,60802
60802010,JENDERAK,6,608,60802
60802011,KUALA MAI,6,608,60802
60802012,PULAU RAYA,6,608,60802
60802013,TERENGGING,6,608,60802
60802019,BENOM,6,608,60802
60802020,BATU SAWAR,6,608,60802
60803001,BEE YONG ESTATE,6,608,60803
60803002,PERAGAP,6,608,60803
60803003,GUNTONG,6,608,60803
60803008,BARU KERDAU,6,608,60803
60803009,KETAM,6,608,60803
60804001,TANJONG BELENGU,6,608,60804
60804002,LEBAK SEBERANG,6,608,60804
60804003,PENGKALAN CHINA & KG. BARU,6,608,60804
60804004,TANJONG KERAYONG,6,608,60804
60805001,LIPAT KAJANG DARAT UTARA,6,608,60805
60805002,KERAI HILIR,6,608,60805
60805003,LIPAT KAJANG DARAT,6,608,60805
60805004,KERAI,6,608,60805
60805005,MASJID LIPAT KAJANG,6,608,60805
60805006,MASJID LIPAT KAJANG UTARA,6,608,60805
60805007,PAYA PERAK,6,608,60805
60806001,TANJONG KERAYONG,6,608,60806
60806002,GAJAH MATI,6,608,60806
60806003,MAMBANG BERULANG,6,608,60806
60806004,BARU MENTAKAB,6,608,60806
60806005,BATU KAPOR,6,608,60806
60806006,SUNGAI DINGIN,6,608,60806
60806007,PENAK,6,608,60806
60806008,BATU 7 JALAN MARAN,6,608,60806
60806009,CHATIN DARAT,6,608,60806
60807001,TANJONG LALANG,6,608,60807
60807002,BUNTUN PULAU,6,608,60807
60807003,PAYA KECHEK ULU,6,608,60807
60807004,PAYA PULAI BT.4 JLN. MARAN,6,608,60807
60807005,PAYA LUAS,6,608,60807
60807006,BARU TEMERLOH,6,608,60807
60807010,TEBAL,6,608,60807
60807011,TANJONG BATU,6,608,60807
60807012,TUALANG,6,608,60807
60807013,PANGSENAM,6,608,60807
60808001,TELOK SENTANG,6,608,60808
60808002,BADOK,6,608,60808
60808003,SANGGANG,6,608,60808
60808004,BINTANG,6,608,60808
60808009,LOYANG,6,608,60808
60809001,MEMPATEH,6,608,60809
60809002,LADANG SUNGAI KAWANG,6,608,60809
60809003,CHEMPAKA,6,608,60809
60809004,BOLOK HULU,6,608,60809
60809005,BARU LANCHANG,6,608,60809
60809006,LADANG LANCHANG,6,608,60809
60809007,FELDA BUKIT DAMAR,6,608,60809
60809008,BOLOK HILIR,6,608,60809
60809009,BONGSU LANCHANG,6,608,60809
60809010,LADANG EDENSOR,6,608,60809
60809011,LADANG KG. BONGSU,6,608,60809
60809012,RANTAU PANJANG LANCHANG,6,608,60809
60809013,KUALA KAUNG,6,608,60809
60809014,TERIS,6,608,60809
60810001,GANTOK,6,608,60810
60810002,TAN SRI YAHYA,6,608,60810
60810003,LOMPAT,6,608,60810
60810004,RAJA,6,608,60810
60901001,SARANG TIONG,6,609,60901
60901002,PIANGGU,6,609,60901
60901003,TANJONG PAHANG,6,609,60901
60901004,JAWA,6,609,60901
60901005,TANJONG GEMOK,6,609,60901
60901006,SETAJAM,6,609,60901
60902001,AUR,6,609,60902
60902003,LADANG LADANG SWASTA,6,609,60902
60902004,ALAI,6,609,60902
60902005,MERIPOH,6,609,60902
60902006,FELDA KERATONG I,6,609,60902
60902007,LUBOK BATU,6,609,60902
60902008,REKOH,6,609,60902
60903001,PARIT KUALA PONTIAN,6,609,60903
60903002,JANGLAU,6,609,60903
60903003,SEPAKAT,6,609,60903
60903004,SIMPANG SEPAYANG,6,609,60903
60905001,MUKUT,6,609,60905
60905002,GENTING,6,609,60905
60905003,JUARA,6,609,60905
60906001,NENASI DARAT,6,609,60906
60906002,"TANJONG BATU, NENASI",6,609,60906
60906003,NENASI PANTAI,6,609,60906
60906004,MERCHONG/KAJANG,6,609,60906
60949001,SALANG,6,609,60949
60970001,PANTAI BERNAS,6,609,60970
60970002,KUALA ROMPIN,6,609,60970
60970003,LEBAN CHONDONG,6,609,60970
60970004,GADING,6,609,60970
60970005,RANTAI PANJANG,6,609,60970
61001001,LADANG GETAH KG. AWAH,6,610,61001
61001002,AWAH,6,610,61001
61001003,FELDA SUNGAI NEREK,6,610,61001
61001004,FELDA KG. AWAH,6,610,61001
61001005,BUKIT LADA,6,610,61001
61001006,FELDA JENGKA 5,6,610,61001
61001007,BARU HUMA LUAS,6,610,61001
61001008,FELDA JENGKA 19,6,610,61001
61001009,RANC. TANAH PEMUDA KG. AWAH,6,610,61001
61001010,DALAM,6,610,61001
61002001,FELDA JENGKA ENAM,6,610,61002
61002002,BANDAR PUSAT JENGKA,6,610,61002
61002003,MACHANG GELAP,6,610,61002
61002004,FELDA MELATI (JENGKA II),6,610,61002
61002005,FELDA JENGKA EMPAT,6,610,61002
61002006,BUKIT CHEMPEDAK,6,610,61002
61002007,FELDA JENGKA 18 SEROJA,6,610,61002
61002008,TELOK MELATI,6,610,61002
61002009,PEMULIHAN BANJIR CHENOR,6,610,61002
61002011,FELDA JENGKA 2,6,610,61002
61002012,CHENOR ESTATE,6,610,61002
61002013,FELDA BUKIT TAJAU,6,610,61002
61002014,FELDA JENGKA 17,6,610,61002
61002015,FELDA RAYA JENGKA 14,6,610,61002
61002016,SENTOSA PEMULIHAN BANJIR,6,610,61002
61002017,JARA,6,610,61002
61002021,SUNGAI JERIK,6,610,61002
61002022,FELDA JENGKA 7,6,610,61002
61002023,TG. BATU,6,610,61002
61002024,KUALA SENTUL,6,610,61002
61002025,PAYA LADANG,6,610,61002
61002026,JENGKA BT.13 TEMERLOH,6,610,61002
61002027,PESAGI,6,610,61002
61002028,CHENOR,6,610,61002
61002029,FELDA JENGKA 16,6,610,61002
61002030,FELDA ANGGERIK,6,610,61002
61002031,FELDA JENGKA 15 (SEMARAK),6,610,61002
61003001,SEKARA,6,610,61003
61003002,TELOK SENTANG,6,610,61003
61003003,SEBELAH,6,610,61003
61003004,TELOK KERTAU,6,610,61003
61003005,NYAK,6,610,61003
61004001,BAHRU SRI JAYA,6,610,61004
61004002,KUALA WAU,6,610,61004
61004003,SENGGORA,6,610,61004
61004004,LUIT,6,610,61004
61004005,"BERKAT, MARAN",6,610,61004
61004006,SERENGKAM,6,610,61004
61004007,LUBOK PAKU,6,610,61004
61111001,TEMENTI,6,611,61111
61111002,KUALA BERA,6,611,61111
61111003,BATU BARU PAPAN TENGAH,6,611,61111
61111004,BUKIT KEPAYANG,6,611,61111
61111005,SELINDANG,6,611,61111
61111006,BATU BARU PAPAN,6,611,61111
61111007,BATU BOR,6,611,61111
61111008,PURUN,6,611,61111
61111009,BOHOR BARU,6,611,61111
61112001,SEBERANG GUAI,6,611,61112
61112002,BUKIT PUCHONG,6,611,61112
61112003,KUALA TRIANG,6,611,61112
61112004,GUAI,6,611,61112
61112005,JELAM,6,611,61112
61112006,BUKIT MENDI,6,611,61112
61112007,SRI BUNTAR,6,611,61112
61112008,KERAYONG,6,611,61112
61112009,DATO SRI HAMZAH,6,611,61112
61112010,MENGKARAK,6,611,61112
70101001,JALAN TUN HUSSAIN ONN,7,701,70101
70101002,JALAN TUN HUSSAIN ONN,7,701,70101
70101003,KAMPONG TELOK,7,701,70101
70101004,KEBUN SIREH/BUKIT TENGAH,7,701,70101
70102001,PERMATANG PAUH,7,701,70102
70102002,PERMATANG PASIR,7,701,70102
70103001,PERMATANG PASIR,7,701,70103
70103002,KAMPUNG PELET/BUKIT INDERA MUDA,7,701,70103
70104001,PERMATANG PAUH,7,701,70104
70104002,KAMPONG PERTAMA,7,701,70104
70105001,PERMATANG PASIR,7,701,70105
70105002,TANAH LIAT,7,701,70105
70106001,JALAN BARU PERAI,7,701,70106
70106002,SIMPANG EMPAT /PERMATANG RAWA,7,701,70106
70107001,SIMPANG EMPAT /PERMATANG RAWA,7,701,70107
70108001,TANAH LIAT,7,701,70108
70108002,SIMPANG EMPAT /PERMATANG RAWA,7,701,70108
70109001,PERKAMPONGAN BERAPIT,7,701,70109
70109002,TANAH LIAT,7,701,70109
70109003,SUNGAI RAMBAI,7,701,70109
70110001,SUNGAI RAMBAI,7,701,70110
70111001,SIMPANG EMPAT/PERMATANG RAWA,7,701,70111
70111002,KEBUN SIREH/BUKIT TENGAH,7,701,70111
70111003,SUNGAI RAMBAI,7,701,70111
70112001,PERKAMPONGAN JURU,7,701,70112
70112002,SEKOLAH /BUKIT KECIL JURU/KUALA JURU,7,701,70112
70112003,BAGAN NYIOR/SUNGAI SEMBILANG/KUALA JURU,7,701,70112
70116002,KUALA TASEK/KAMPUNG MANGGIS,7,701,70116
70116003,TASEK JUNJUNG,7,701,70116
70116004,BUKIT TEH,7,701,70116
70116005,PERKAMPONGAN MACHANG BUBUK,7,701,70116
70117001,JALAN GAGAH MATI/MACHANG BUBUK,7,701,70117
70118001,SUNGAI LEMBU,7,701,70118
70119001,MENGKUANG TUN SARDON,7,701,70119
70120001,GUAR PERAHU,7,701,70120
70120002,KAMPONG PELET/BKT.INDERA MUDA,7,701,70120
70120003,KUBANG SEMANG/KUBANG ULU,7,701,70120
70121001,GUAR PERAHU,7,701,70121
70121002,PELET/BUKIT INDERA MUDA,7,701,70121
70201001,PASIR GEBU,7,702,70201
70201002,KAMPUNG PELET/BUKIT INDERA MUDA,7,702,70201
70202001,PASIR GEBU,7,702,70202
70202002,PERMATANG JANGGUS,7,702,70202
70202003,KOTA AUR,7,702,70202
70202004,GUAR KEPAH,7,702,70202
70203001,BUMBUNG LIMA,7,702,70203
70203002,PAYA KELADI,7,702,70203
70203003,PINANG TUNGGAL,7,702,70203
70204001,PERMATANG SINTOK,7,702,70204
70204002,PADANG BENGGALI,7,702,70204
70204003,PENAGA,7,702,70204
70205001,PENAGA,7,702,70205
70205002,LAHAR KEPAR,7,702,70205
70205003,PERMATANG SINTOK,7,702,70205
70206001,KUBANG MENERONG,7,702,70206
70206002,PINANG TUNGGAL,7,702,70206
70206003,PERMATANG SERDANG,7,702,70206
70206004,PAYA KELADI,7,702,70206
70206005,TOK BEDOR,7,702,70206
70206006,KEPALA BATAS,7,702,70206
70207001,MATANG KUCHING,7,702,70207
70207002,PEKAN DARAT,7,702,70207
70208001,SIMPANG EMPAT/PERMATANG BULUH,7,702,70208
70208002,PAJAK SONG,7,702,70208
70208003,POKOK SENA,7,702,70208
70208004,KEPALA BATAS,7,702,70208
70209001,ALOR MERAH,7,702,70209
70209002,SUNGAI PUYU,7,702,70209
70209003,MATANG KUCHING,7,702,70209
70210001,SIMPANG EMPAT/PERMATANG BULUH,7,702,70210
70210002,SEMAK MUKIM 15,7,702,70210
70210003,ALOR MERAH,7,702,70210
70210004,SEMAK MUKIM 15,7,702,70210
70210005,POKOK SENA,7,702,70210
70210006,SUNGAI DUA,7,702,70210
70210007,ALOR MERAH,7,702,70210
70211001,LAHAR YOOI,7,702,70211
70211002,SIMPANG EMPAT/PERMATANG BULUH,7,702,70211
70211003,SUNGAI DUA,7,702,70211
70212001,LAHAR YOOI,7,702,70212
70212002,SIMPANG TIGA TSK GELUGOR,7,702,70212
70212003,KAMPONG SELAMAT,7,702,70212
70212004,TASEK GELUGOR,7,702,70212
70212005,KUBANG MENERONG,7,702,70212
70213001,SIMPANG TIGA TASEK GELUGUR,7,702,70213
70213002,SIMPANG TIGA TASEK GELUGUR,7,702,70213
70214001,KAMPONG SIMPAH,7,702,70214
70301001,KAMPUNG SEPULAU,7,703,70301
70301002,KEPALA GAJAH,7,703,70301
70301003,SEBERANG TASEK,7,703,70301
70301004,SEKOLAH,7,703,70301
70301005,PEKAN TASEK,7,703,70301
70301006,PADANG LALANG,7,703,70301
70301007,BUKTI TOK KANDANG,7,703,70301
70301008,HUTAN PETAI,7,703,70301
70301009,BALIK BUKIT,7,703,70301
70302001,CHEMPEDAK ATAS,7,703,70302
70302002,TASEK CHEMPEDAK,7,703,70302
70302003,PEKAN TASEK,7,703,70302
70303001,LIMA KONGSI,7,703,70303
70304001,300 KAKI,7,703,70304
70304002,TOK PIE,7,703,70304
70304003,MAKAU SUAH,7,703,70304
70304004,SUNGAI BAONG,7,703,70304
70304005,CHANGKAT DAIN,7,703,70304
70304006,BADAK MATI,7,703,70304
70304007,PERMATANG ARA,7,703,70304
70304008,SUNGAI LINTAH,7,703,70304
70304009,PEKAN SUNGAI BAKAP,7,703,70304
70304010,LIMA KONGSI,7,703,70304
70304011,SUNGAI BAKAP,7,703,70304
70304012,WELLESLEY,7,703,70304
70304013,JALAN SENTOSA,7,703,70304
70305001,LIMA KONGSI,7,703,70305
70305002,WELLESLEY,7,703,70305
70305003,SUNGAI DURI,7,703,70305
70305004,SUNGAI KECIL HILIR,7,703,70305
70307005,TEPI STESEN KERETAPI,7,703,70307
70307006,KAMPUNG BESAR,7,703,70307
70307007,SANGLANG,7,703,70307
70307008,TEPI STESEN K/API,7,703,70307
70307009,LADANG KERIAN,7,703,70307
70308001,KAMPUNG BESAR,7,703,70308
70308002,KAMPUNG BARU SUNGAI BUAYA,7,703,70308
70308003,KAMPUNG TOK AKI,7,703,70308
70308004,HUJUNG MUKIM,7,703,70308
70308005,SUNGAI KECIL,7,703,70308
70308006,KAMPUNG LEBAI IBRAHIM,7,703,70308
70308007,KAMPUNG HAJI OTHMAN,7,703,70308
70308008,SUNGAI BUAYA DALAM,7,703,70308
70308009,KAMPUNG BARU SUNGAI KECIL,7,703,70308
70308010,SUNGAI BUAYA LUAR,7,703,70308
70308011,BUKIT UBI,7,703,70308
70308012,HUJUNG MASJID,7,703,70308
70309001,PARIT KASA,7,703,70309
70309002,SUNGAI SETAR,7,703,70309
70309003,DATO' KERAMAT,7,703,70309
70309004,KUYUNG,7,703,70309
70309005,BATU 2 JALAN SEMPADAN,7,703,70309
70309006,TITI TIMBUL,7,703,70309
70309007,PERMATANG KLING,7,703,70309
70309008,PERMATANG TOK MAHAT,7,703,70309
70309009,TRANSKRIAN,7,703,70309
70309010,KAMPUNG BEREMBANG,7,703,70309
70309011,SIMPANG TIGA,7,703,70309
70309012,BATU 3 JALAN  SEMPADAN,7,703,70309
70309013,SIMPANG SEMBILAN,7,703,70309
70310001,BATU 4 JALAN SEMPADAN,7,703,70310
70310002,SUNGAI BAKAU,7,703,70310
70310003,SUNGAI ACHEH ,7,703,70310
70310004,BATU 3 JALAN SEMPADAN,7,703,70310
70310005,SUNGAI SETAR,7,703,70310
70310006,SUNGAI UDANG,7,703,70310
70310007,SUNGAI SETAR KECIL,7,703,70310
70310008,SUNGAI CHENAAM,7,703,70310
70310009,SUNGAI ACHEH BAN,7,703,70310
70310010,BATAS PINANG,7,703,70310
70310011,SUNGAI AIR ITAM,7,703,70310
70310012,SUNGAI TONGKANG,7,703,70310
70310013,JALAN BARU,7,703,70310
70310014,SUNGAI TOK TUNTUNG,7,703,70310
70311001,CHANGKAT BAROH,7,703,70311
70311002,PERMATANG,7,703,70311
70311003,SUNGAI LADA,7,703,70311
70311004,PULAU BURUNG,7,703,70311
70311005,TAMAN DESA JAWI,7,703,70311
70311006,SUNGAI JAWI,7,703,70311
70311007,HADAPAN PAI TEIK,7,703,70311
70311008,CHE AMINAH,7,703,70311
70311009,LADANG KALIDONIA,7,703,70311
70311010,BALIK BUKIT,7,703,70311
70311011,CHE ISA,7,703,70311
70311012,TENGAH CHANGKAT,7,703,70311
70311013,TANJUNG BEREMBANG,7,703,70311
70311014,SUNGAI MATI,7,703,70311
70311015,TAMAN WENG TEE,7,703,70311
70311019,COWEN GARDEN,7,703,70311
70311020,LADANG VICTORIA,7,703,70311
70311021,LADANG CHANGKAT,7,703,70311
70311022,JALAN KILANG,7,703,70311
70311023,CINA KEBUN BARU,7,703,70311
70311024,KEBUN BARU,7,703,70311
70311025,BARU TITI HITAM,7,703,70311
70311026,KEPALA BATAS,7,703,70311
70311027,BARU JAWI,7,703,70311
70311028,KEBUN KELAPA,7,703,70311
70311029,RANTAU PANJANG,7,703,70311
70311030,GET PINTU AIR HASHIM,7,703,70311
70311031,KEBUN SAYUR,7,703,70311
70311032,TANAH BARU,7,703,70311
70311033,CHANGKAT,7,703,70311
70311034,TITI HITAM,7,703,70311
70311035,BAGAN BUAYA,7,703,70311
70311036,BUKIT PALA,7,703,70311
70311037,JALAN TELUK IPIL,7,703,70311
70311038,LADANG BYRAM,7,703,70311
70312001,POKOK ASAM,7,703,70312
70312002,JALAN PENGKALAN,7,703,70312
70312003,BATU MUSANG,7,703,70312
70312004,KAMPUNG MESJID,7,703,70312
70312005,GURUN,7,703,70312
70312006,MASJID BARU,7,703,70312
70312007,KAMPUNG STESEN,7,703,70312
70312008,WAN CHIK,7,703,70312
70312009,PENGKALAN,7,703,70312
70314001,BAKAR ARANG,7,703,70314
70314002,PENGKALAN FERI,7,703,70314
70314003,TENGAH,7,703,70314
70314004,KAMPUNG BARU,7,703,70314
70314005,BALIK BUKIT,7,703,70314
70314006,SIMPANG EMPAT,7,703,70314
70314007,BUKIT TAMBUN,7,703,70314
70314008,BAGAN BUKIT TAMBUN,7,703,70314
70314009,DEPAN BALAI POLIS,7,703,70314
70314010,KEPALA BUKIT,7,703,70314
70314011,PATHAU,7,703,70314
70314012,AH CHOOI,7,703,70314
70314013,PEKAN SIMPANG EMPAT,7,703,70314
70314014,BUKIT TAMBUN,7,703,70314
70314015,TITI HITAM,7,703,70314
70314016,PA'BOI,7,703,70314
70314017,BAN LIEW,7,703,70314
70314018,TANJUNG KETUPAT,7,703,70314
70315001,PEKAN SIMPANG EMPAT,7,703,70315
70315002,TIGA KONGSI,7,703,70315
70315003,PEKAN SUNGAI BAKAP,7,703,70315
70315004,BARU VALDOR,7,703,70315
70315005,HUJUNG VALDOR,7,703,70315
70316001,PULAU AMAN,7,703,70316
70401001,TAMAN BROWN,7,704,70401
70401002,SUNGAI DUA,7,704,70401
70401003,PANTAI MOLEK,7,704,70401
70401004,RELAU,7,704,70401
70402001,PISANG,7,704,70402
70402002,BATU UBAN,7,704,70402
70403001,PAYA TERUBUNG,7,704,70403
70403002,PISANG,7,704,70403
70404001,PAYA TERUBUNG,7,704,70404
70405001,BUKIT BENDERA,7,704,70405
70406001,TANJUNG TOKONG,7,704,70406
70406002,BATU FERINGGI,7,704,70406
70406003,TANJONG BUNGA,7,704,70406
70406004,LADANG HONG SENG,7,704,70406
70501001,TELOK BAHANG,7,705,70501
70501002,PANTAI ACHEH,7,705,70501
70502001,TELOK BAHANG,7,705,70502
70502002,PANTAI ACHEH,7,705,70502
70503001,SUNGAI PINANG,7,705,70503
70503002,KUALA SUNGAI PINANG,7,705,70503
70503003,SUNGAI RUSA,7,705,70503
70504001,KAWASAN BUKIT,7,705,70504
70505001,TERANG,7,705,70505
70505002,GENTING,7,705,70505
70506001,PONDOK UPEH,7,705,70506
70506002,SIMPANG EMPAT,7,705,70506
70507001,PULAU BETONG,7,705,70507
70508001,GETAK SANGGOL,7,705,70508
70509001,TELOK KUMBAR,7,705,70509
70509002,SUNGAI BURONG,7,705,70509
70510001,BUKIT SUNGAI ARA,7,705,70510
70511001,SERONOK,7,705,70511
70511002,BINJAI,7,705,70511
70511003,SG. BATU,7,705,70511
70512001,SG. ARA,7,705,70512
70512002,TELOK TEMPOYAK,7,705,70512
70512003,PERMATANG DAMAR LAUT,7,705,70512
70512004,SG. SIBONG,7,705,70512
70512005,"SG. NIPAH, BATU MAUNG",7,705,70512
70512006,JAWA,7,705,70512
70512007,BATU MAUNG,7,705,70512
70512008,SG. TIRAM,7,705,70512
70512009,BAYAN LEPAS,7,705,70512
70513001,SUNGAI PINANG,7,705,70513
70513002,KUALA SUNGAI PINANG,7,705,70513
70514001,SUNGAI RUSA,7,705,70514
70514002,KUALA SUNGAI PINANG,7,705,70514
70514003,SUNGAI PINANG,7,705,70514
70515001,PERMATANG PASIR,7,705,70515
70516001,JALAN BAHARU/KUALA JLN.BAHARU,7,705,70516
70517001,TITI TERAS,7,705,70517
70518001,KONGSI,7,705,70518
70519001,SIMPANG EMPAT,7,705,70519
70519002,PONDOK UPEH,7,705,70519
70520001,SUNGAI BURONG,7,705,70520
70520002,TELOK KUMBAR,7,705,70520
70521001,PERLIS,7,705,70521
70522001,GENTING,7,705,70522
70522002,TERANG,7,705,70522
80101001,PEKAN GETAH,8,801,80101
80101002,KG.LUBOK KATAK,8,801,80101
80101003,RAYA,8,801,80101
80101004,JAWA AYER KUNING KAMPAR,8,801,80101
80101005,BUKIT PAGAR,8,801,80101
80101006,KG.BARU TANAH MAS,8,801,80101
80101007,JAMBAI,8,801,80101
80101008,KG.BERMIN,8,801,80101
80101009,KG.AMPANG,8,801,80101
80101010,CHANGKAT DERMAWAN,8,801,80101
80101011,PULAU TIGA,8,801,80101
80101012,BATU MELINTANG,8,801,80101
80101013,BANIR,8,801,80101
80101014,BARU BATU EMPAT,8,801,80101
80101015,PEKAN KECIL,8,801,80101
80101016,BARU SUNGAI KROH,8,801,80101
80101017,TAPAH ROAD,8,801,80101
80101018,KG.PAHANG,8,801,80101
80101019,CHANGKAT PETAI TAPAH ROAD,8,801,80101
80101020,JAWA BATU 5 TAPAH ROAD,8,801,80101
80101021,BATU 3 JALAN PAHANG,8,801,80101
80101022,KG.JAWA BATU 5 TAPAH ROAD,8,801,80101
80102001,KG.GEPAI,8,801,80102
80102002,SIMPANG TIGA BIDOR,8,801,80102
80102003,JALAN SUNGKAI,8,801,80102
80102004,BIDOR,8,801,80102
80102005,BARU PEKAN PASIR,8,801,80102
80102006,BARU BIDUR STESYEN,8,801,80102
80102007,POH,8,801,80102
80102008,BATU 6-7 JERAM MENGKUANG,8,801,80102
80102009,BATU 4/5 JERAM MENGKUANG,8,801,80102
80102010,COLDSTREAM,8,801,80102
80103001,BARU CHENDERIANG,8,801,80103
80103002,BATU TIGA TEMOH,8,801,80103
80103008,KINJANG,8,801,80103
80103009,SG.LESONG,8,801,80103
80103010,LUBOK MAS,8,801,80103
80103011,BARU AIR KUNING,8,801,80103
80103012,HJ.DAHALAN & KG. TENGAH,8,801,80103
80107001,KG.GUNTONG,8,801,80107
80107002,KG.KLAH BARU,8,801,80107
80107003,PEKAN LAMA,8,801,80107
80107004,BIKAM,8,801,80107
80107005,MENDERANG SUNGKAI,8,801,80107
80107006,FELDA SUNGAI KLAH,8,801,80107
80107007,FELDA TROLAK UTARA,8,801,80107
80107008,BARU KUALA BIKAM,8,801,80107
80107009,SUNGKAI,8,801,80107
80107010,KG.RAHMAT CHANGKAT SULAIMAN,8,801,80107
80107011,FELDA TROLAK SELATAN,8,801,80107
80142001,TIANG BERTARAH,8,801,80142
80201001,KOTA,8,802,80201
80201003,KILANG,8,802,80201
80201004,DENDANG,8,802,80201
80201005,BUROK BAKUL,8,802,80201
80201006,BAKAR BATA,8,802,80201
80201007,CHANGKAT,8,802,80201
80201008,PAYA ARA,8,802,80201
80202001,"BATU 8, LEKIR",8,802,80202
